c1,c2,text,For Class
7.42E+17,3/11/2018,"Yes, let's ""Keep America Great!""  attacking Women (Waters, Warren) and the Media will not stand!    indeed!",
7.43E+17,3/11/2018,People that kill and steal fear retribution from the families of the dead and the victims of the crimes.,
7.46E+17,3/11/2018,Of course  calling Chuck Todd a SOB is pathetic but it??s also him trying to divert attention from things like...        Most importantly    60 Minutes,
7.52E+17,3/11/2018,"I can't tell whether you're trying to argue that Trump's support for the  is stupid and wrong, or that you've finally realized that your support of  is stupid and wrong.",
7.53E+17,3/11/2018,"_rami   But yet _rami we in America still won our independence and when challenged by the UK in 1812 and at New Orl??ans in 1815. We a ragtag band of farmer beated the world??s strongest superpower not once, but twice "", ""_rami   _rami those same notions were just as ??ridiculous?? as the notion from 1776, 1812, and 1815 that a ragtag band of farmers would defeat the World??s best and biggest army/navy aided by Prussian guns for hire ""
)",
7.55E+17,3/11/2018,Hey Nazi Germany called I believe you preached a patient.,
7.59E+17,3/11/2018,Your story would actually be more believable if you had taken the picture with you handing out the same firearm. And ffs who installs 2 grips on their rifle,
7.59E+17,3/11/2018,There you go   - she does not give a damn about the ppl. she does give a damn about the NRA MONEY!,
762534037,3/11/2018,I guess this isn't constant coverage on  because it doesn't fit the  narrative they are told to push...Stabbing rampage at Pa. high school leaves 22 wounded,
7.67E+17,3/11/2018,"Dear America, I understand that breaching the topic of   makes many uncomfortable. With that said.. is it ok to talk ?",
7.72E+17,3/11/2018,_McRea _1  _shanks  _Fuzzbutt        _A__Dub,
7.74E+17,3/11/2018,"Check out this collaboration that I did with some of the other members of  opinion desk!  is a hotly debated topic right now, and we have a few ideas about what to do in the mean time.",
7.76E+17,3/11/2018," Democrats only like free speech when it applies to them.        "", ""           "")",
7.78E+17,3/11/2018,Never trust the  with  Just look what they??ve done with  ??ProChoice?? to No Choice  folks (even nuns) taxed for not participating in abortion via  Very similar to   being taxed in Arab lands.,
7.84E+17,3/11/2018,to Lead the Agenda at the Annual Governors?? Meeting,
7.88E+17,3/11/2018,The  issue has mobilized and empowered  They will never be silent again.,
7.91E+17,3/11/2018,Hogan's embrace of gun control: genuine conviction or political ploy? Who cares? by,
793858,3/11/2018,Cats &,
7.94E+17,3/11/2018,Medicinal legislation turned into gun control.,
7.96E+17,3/11/2018,I HATE time change!!Wake-n-Bake,
7.97E+17,3/11/2018,So is a 30 round STANAG Considered a High Capacity Magazine?,
7.97E+17,3/11/2018,"Hmm, don??t see you too concerned about Chicago...tightest  and they kill every day. Bet you support Planed Parenthood.",
8.00E+17,3/11/2018,Hey   can we talk about income inequality too ? That's a very big issue that never gets talked about yet no one covers it or does anything about.  and elections are important but so is this.,
8.08E+17,3/11/2018,"  "", "" . Strict  laws. "")",
8.18E+17,3/11/2018,Backdoor  this is what  do.,
8.23E+17,3/11/2018,"   "", ""  "")",
8.24E+17,3/11/2018,First Lady Melania Trump meets with student Kyle Kashuv,
8.24E+17,3/11/2018,"Okay, we just jumped forward for . NOW is the time to discuss",
8.24E+17,3/11/2018,"While an insecure toddlerman is busy riling up the trash base with dogwhistles and lazy insults, the kids are getting shit done.",
8.26E+17,3/11/2018,Pray for some  instead,
8.30E+17,3/11/2018," We should target lead bullets for being outlawed- it can help Americans get smarter and save them from being accidentally poisoned by accidental lead exposure. "", "" Lead bullets and its ultimate toxicity is also a menace to American citizens. We should consider controlling lead ammo, even if all-out gun control is impossible because of the NRA. "")",
8.33E+17,3/11/2018,"                   "", ""                   "", ""Not a very smart reference                    "", 
""                   "", ""                   "", ""                   "", 
""                   "", ""                   "", ""                   "", 
""                   "", ""                   "", ""                   "", 
""                   "", ""                   "", ""                   "", 
""                   "")",
8.34E+17,3/11/2018,"I love America, and I love Oklahoma, they are a part of me. But part of loving something is letting it know that it can do better.",
8.35E+17,3/11/2018,And you thought they would miss out on all that money?,
8.42E+17,3/11/2018,Marco you sound disingenuous and your words ring hollow. Quoting scripture never stopped . Your not a preacher your a legislator so legislate. People expect meaningful action on,
8.44E+17,3/11/2018,How can we work to prevent school shootings - together? Listen to Episode 23 - Enemies for more:,
84462248,3/11/2018,"If you support  in the name of security & believe it can be implemented without an Amendment 2  Then you believe Gov't can extend  presidency to life in the name of ""security""",
84473485,3/11/2018,"So, you don??t think the government will try to take our guns away? Think again:",
8.51E+17,3/11/2018,"The corollary to ""never let a crisis go to waste"" is ""always create a crisis.""",
8546142,3/11/2018,"A snapshot of the work  has done in  that feels relevant.   "", ""A social worker. A clinical director. A psychologist. All working to treat post-Iraq & Afghanistan War veterans with mental health issues. I'm afraid this is going to further shift the topic of  to  but it's not nearly this cut and dry."")",
8.57E+17,3/11/2018,"The original  was when Southern Democrats tried to prevent Blacks from possessing firearms. The Washington Post Is Utterly Wrong About the History of "" Gun Control ""via",
860648563,3/11/2018,We have fallen in the routine supported by the  of noise re:  but doing nothing at the National level to change anything.  =SameDifferentDay! Please speak up and make your voices heard!,
863848891,3/11/2018,Some Spring Break range time with  in honor of,
8.67E+17,3/11/2018,"No ; people control. 22,000 gun laws are 22,000 too many",
8.70E+17,3/11/2018,? It's the best thing you can do for crooks and gangsters.,
8.72E+17,3/11/2018,"Your Children are being used as pawns in the  fight on 3/24! Local schools are sending announcements to parents notifying them that their children will participate in a 17 min ""walk-out"". The media will be using this event to push  KEEP YOUR KIDS HOME!",
8.77E+17,3/11/2018,"Dems have Ruined the Windy City: As bullets fly, Chicago police boss blasts civilian oversight plans",
878055726,3/11/2018,Everyone is is for,
878869783,3/11/2018,on . An unambiguous supporter of the . There was no daylight between Reagan and the .,
8.81E+17,3/11/2018,_wintergirl93,
8.89E+17,3/11/2018,. is telling us that arming TEACHERS is not the way to keep our children safe.  IS!,
889148660,3/11/2018,are   is knowing how to use one  is knowing how protect yourself with a gun  is rethinking   love  'cause they have the only,
8.91E+17,3/11/2018,"AR-15 Sales are actually on the INCREASE after Florida                     "", ""A twin barrel AR-15. Seriously. Meet the Gilboa Snake that should go on sale soon.                    "", 
""A twin barrel AR-15. Seriously. Meet the Gilboa Snake that should go on sale soon.                    "", ""54% of Americans Want To Change The Gun Laws!                        "", 
""A twin barrel AR-15. Seriously. Meet the Gilboa Snake that should go on sale soon.                    "", ""AR-15 Sales are actually on the INCREASE after Florida                     ""
)",
8.92E+17,3/11/2018,"                    "", ""                 "", 
""         _tess2        _UntamedShrew  "", ""              _Resists   "", 
""            _WeStandUnited       "", ""          _SD     _Masked_Hare  "", 
""   "", """"
)",
8.94E+17,3/11/2018,"A twin barrel AR-15. Seriously. Meet the Gilboa Snake that should go on sale soon.                    "", ""A twin barrel AR-15. Seriously. Meet the Gilboa Snake that should go on sale soon.                    "", 
""54% of Americans Want To Change The Gun Laws!                        "", ""A twin barrel AR-15. Seriously. Meet the Gilboa Snake that should go on sale soon.                    "", 
""AR-15 Sales are actually on the INCREASE after Florida                     "")",
8.95E+17,3/11/2018,New  Simply chilling!!!  OVER MY DEAD BODY!!!!,
8.95E+17,3/11/2018,_loewen Parkland reeks of FALSE FLAG<,
8.98E+17,3/11/2018,Fired for using her constitutional right!    This is a direct attack on ALL law abiding people who choose to use their,
909329244,3/11/2018,Just Wow... Worth reading thread too. Wow.,
9.12E+17,3/11/2018,Where is the news reports of   wearing body armor and face shield/helmet when he was shooting up the school? Is he a Patsy because   slaughtered innocent children for  Is this why his MEN stood down & Swat were suspended?,
920393460,3/11/2018,I am glad we agree that  represents the wrong solution for .,
9.23E+17,3/11/2018,??????????,
9.24E+17,3/11/2018,"            "", ""                "")",
9.26E+17,3/11/2018,"Nice thing to send to a 14 yr old girl There is no party to gun violence, but there is a party that can actually make  happen, and that would be . In the future, be an adult and tweet to me, not a teen who just survived a NRA sponsored shooting",
9.33E+17,3/11/2018,Go watch my fire new reaction video!! Worked really hard to make this one as funny as possible. Don't forget to like and subscribe!!,
933506990,3/11/2018,"Robert Kennedy said something along the lines of, the youth have the least ties to the past and the greatest stake in the future.   and peers, you're the future.",
9.39E+17,3/11/2018,This is who is educating liberals. She thinks Verizon spying was made up and no one lost thir doctor.,
9.40E+17,3/11/2018,My classroom is either 30 degrees or 90 degrees. There is no in between.,
